"관리기관명","소재지도로명주소","소재지지번주소","설치목적구분","카메라대수","카메라화소수","촬영방면정보","보관일수","설치년월","관리기관전화번호","위도","경도","데이터기준일자","제공기관코드","제공기관명"
"부산광역시 북구청","-","부산광역시 북구 화명동 1470-31","생활방범","2","200","360도 전방면","30","2017-03","051-309-2031","35.23438685","129.0139804","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 가람로66번길 12","부산광역시 북구 구포동 405-1","생활방범","2","200","360도 전방면","30","2017-03","051-309-2031","35.20698346","129.0000537","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 낙동북로 651-1","부산광역시 북구 구포동 1050-4","생활방범","4","200","360도 전방면","30","2017-03","051-309-2031","35.20257871","128.9964086","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 낙동북로 665","부산광역시 북구 구포동 963-2","생활방범","3","200","360도 전방면","30","2017-03","051-309-2031","35.20179372","128.997596","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 가람로50번길 17-4","부산광역시 북구 구포동 413-10","생활방범","3","200","360도 전방면","30","2017-03","051-309-2031","35.20534134","128.999155","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 가람로48번길 21-3","부산광역시 북구 구포동 1060-468","생활방범","3","200","360도 전방면","30","2017-03","051-309-2031","35.2052807","128.9988577","2020-03-20","3320000","-"
"부산광역시 북구청","-","부산광역시 북구 구포동 923-98","생활방범","2","200","360도 전방면","30","2017-03","051-309-2031","35.19902286","128.9936527","2020-03-20","3320000","-"
"부산광역시 북구청","-","부산광역시 북구 금곡동 1620-4","생활방범","2","200","360도 전방면","30","2016-12","051-309-2031","35.26401483","129.0183283","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 의성로47번길 20","부산광역시 북구 덕천동 302-3","생활방범","3","200","360도 전방면","30","2017-12","051-309-2031","35.21641781","129.0101978","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 모분재로23번길 49","부산광역시 북구 구포동 1193-45","생활방범","4","200","360도 전방면","30","2017-12","051-309-2031","35.20616368","129.0086758","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 시랑로118번길 23","부산광역시 북구 구포동 1252-1","생활방범","4","200","360도 전방면","30","2017-12","051-309-2031","35.1949314","129.0087893","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 백양대로1016번나길 29","부산광역시 북구 구포동 900-45","생활방범","3","200","360도 전방면","30","2017-12","051-309-2031","35.19729346","128.9967832","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 구남로15번길 40","부산광역시 북구 구포동 산 37-56","생활방범","2","200","360도 전방면","30","2017-12","051-309-2031","35.19937103","128.9929651","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 팽나무로56번길 15","부산광역시 북구 구포동 1202-8","생활방범","2","200","360도 전방면","30","2017-12","051-309-2031","35.20525278","129.010894","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 시랑로 114","부산광역시 북구 구포동 1254-1","생활방범","3","200","360도 전방면","30","2017-12","051-309-2031","35.19589492","129.007824","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 의성로115번길 71","부산광역시 북구 덕천동 410-4","생활방범","2","200","360도 전방면","30","2016-06","051-309-2031","35.21138646","129.0146934","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕2로17번길 25","부산광역시 북구 만덕동 301-19","생활방범","2","200","360도 전방면","30","2016-06","051-309-2031","35.21207469","129.0387331","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 의성로128번길 66","부산광역시 북구 덕천동 432-15","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.20844246","129.0078035","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로40번길 46","부산광역시 북구 덕천동 431-33","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.2090452","129.0101063","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로28번길 39","부산광역시 북구 덕천동 431-1","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.2091273","129.0089102","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 덕천로 61","부산광역시 북구 덕천동 452-42","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.2088015","129.0112236","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 의성로 114","부산광역시 북구 덕천동 413-9","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.21040038","129.0108151","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 의성로128번길 41","부산광역시 북구 덕천동 451-1","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.20862093","129.0091017","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로40번길 26","부산광역시 북구 덕천동 416-4","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.20967178","129.009554","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로28번길 10","부산광역시 북구 덕천동 401-20","생활방범","2","200","360도 전방면","30","2015-12","051-309-2031","35.21028664","129.0082437","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 의성로122번길 66","부산광역시 북구 덕천동 415-1","생활방범","2","200","360도 전방면","30","2015-12","051-309-2031","35.20895803","129.0075902","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로16번길 24","부산광역시 북구 덕천동 403-13","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.20943018","129.0071787","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 덕천2길 11","부산광역시 북구 덕천동 403-25","생활방범","1","200","360도 전방면","30","2015-12","051-309-2031","35.20909839","129.0058896","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로40번길 10","부산광역시 북구 덕천동 383-23","생활방범","2","200","360도 전방면","30","2015-12","051-309-2031","35.210583","129.0094994","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 낙동대로 1697","부산광역시 북구 구포동 1154-1","생활방범","1","200","360도 전방면","30","2012-12","051-309-2031","35.20667098","128.9964147","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 구포시장길 69","부산광역시 북구 구포동 614-56","생활방범","2","200","360도 전방면","30","2011-06","051-309-2031","35.20620927","129.0031962","2020-03-20","3320000","-"
"부산광역시 북구청","-","부산광역시 북구 구포동 418-6","생활방범","2","200","360도 전방면","30","2011-06","051-309-2031","35.20626717","129.0016484","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 낙동북로772번길 31","부산광역시 북구 구포동 1261-17","생활방범","1","200","360도 전방면","30","2009-09","051-309-2031","35.19743503","129.0058115","2020-03-20","3320000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로 21-1","부산광역시 금정구 구서동 378-3","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2517364","129.092409","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 산성로 445","부산광역시 금정구 금성동 560-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2508237","129.0558697","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로 203","부산광역시 금정구 회동동 398-2","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2285283","129.1198444","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 삼차로 18-1","부산광역시 금정구 부곡동 737-128","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2173911","129.0943292","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로 51번길 54","부산광역시 금정구 서동 40-13","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2196485","129.1075647","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 수림로 72번길 20","부산광역시 금정구 장전동 118-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2408553","129.0848227","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 청룡예전로 76","부산광역시 금정구 청룡동 304-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2792566","129.0882729","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 개좌로 208","부산광역시 금정구 회동동 145-9","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2288805","129.1215492","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 무학송로 9","부산광역시 금정구 부곡동 255-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2319262","129.092168","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로 217","부산광역시 금정구 장전동 482-14","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2285997","129.0818952","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 체육공원로 701","부산광역시 금정구 두구동 1215-2","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.303207","129.111832","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금샘로 227","부산광역시 금정구 장전동 90-7","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2441067","129.0841942","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 두실로37번길 46","부산광역시 금정구 구서동 653","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2589745","129.0867678","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서부로 40","부산광역시 금정구 서동 171-12","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2172065","129.1020638","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 동현로 67","부산광역시 금정구 부곡동 958","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2217275","129.0957848","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로380번길21","부산광역시 금정구 구서동 470-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2428055","129.0871179","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 청룡로 52","부산광역시 금정구 청룡동 49","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2756841","129.0868361","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 조리2길 11","부산광역시 금정구 두구동 1210-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.302965","129.112688","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 남산로 39","부산광역시 금정구 남산동 987-5","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2668202","129.0878964","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서곡로8번길 21-1","부산광역시 금정구 서동 131-12","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.216466","129.1065117","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로41번길 48","부산광역시 금정구 서동 141-22","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2187154","129.1069169","2020-08-12","3350000","-"
"부산광역시 북구청","부산광역시 북구 의성로127번길 77","부산광역시 북구 덕천동 426-18","생활방범","3","200","360도 전방면","30","2017-12","051-309-2031","35.21035235","129.0154713","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로142번가길 51","부산광역시 북구 덕천동 393-18","생활방범","4","200","360도 전방면","30","2017-12","051-309-2031","35.21274946","129.0230247","2020-03-20","3320000","-"
"부산광역시 북구청","부산광역시 북구 만덕대로78번길 10","부산광역시 북구 덕천동 386-5","생활방범","4","200","360도 전방면","30","2017-12","051-309-2031","35.2116141","129.0133453","2020-03-20","3320000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로57번길 24","부산광역시 금정구 서동 41-3","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2189211","129.1095928","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로85번길 130","부산광역시 금정구 금사동 521-6","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2198693","129.1097843","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 사천로7번길 49-1","부산광역시 금정구 금사동 354","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.221971","129.1114244","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 회천로 6-12","부산광역시 금정구 회동동 159-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2269103","129.117351","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 개좌로 258-2","부산광역시 금정구 회동동 558","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2306369","129.126423","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 개좌로 258-2","부산광역시 금정구 회동동 558","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2306369","129.126423","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 노포마을 1길 29","부산광역시 금정구 노포동 44-2","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2909359","129.0996913","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서동로91번길 11","부산광역시 금정구 서동 520-157","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.217334","129.0972092","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 식물원로39번길 15","부산광역시 금정구 장전동 614-14","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2240859","129.0840377","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로 57번길 45","부산광역시 금정구 서동 40-25","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.219702","129.1082162","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 동현로 17","부산광역시 금정구 부곡동 325-31","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2234966","129.0904097","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로101번길 1","부산광역시 금정구 남산동 3-11","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2580385","129.0931643","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 중앙대로 1682-17","부산광역시 금정구 부곡동 233-20","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2344805","129.0928706","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 학산로 13번길 33-3","부산광역시 금정구 남산동 122-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2649621","129.0896639","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로 279번길 111","부산광역시 금정구 장전동 263-41","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2367725","129.0837121","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로 257","부산광역시 금정구 장전동 419-16","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2310388","129.0848965","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 식물원로 44번길 12","부산광역시 금정구 장전동 621-18","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2255992","129.0836547","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로 211","부산광역시 금정구 장전동 723","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.228135","129.0818789","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 두구로 33","부산광역시 금정구 두구동 1520-75","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2974762","129.1070533","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 청룡예전로 13","부산광역시 금정구 청룡동 56-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2744191","129.0912035","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로 709번길 15","부산광역시 금정구 남산동 975-10","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2707765","129.0879804","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 중앙대로 1985번길 17","부산광역시 금정구 남산동 130-3","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.261621","129.090479","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로446번길 41","부산광역시 금정구 구서동 252-18","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2486752","129.0899575","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 두실로 7번길 64","부산광역시 금정구 구서동 167-42","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2575444","129.0902600116","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금샘로386번길 5","부산광역시 금정구 구서동 1023-10","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.257739","129.0850443","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서곡로 52번길 15","부산광역시 금정구 서동 146-33","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2191466","129.1024345","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 가마실로 68","부산광역시 금정구 부곡동 556-2","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2237835","129.095908","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 오륜대로 35","부산광역시 금정구 부곡동 17-11","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2427064","129.095771","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로 175번길 21","부산광역시 금정구 남산동 248-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2654955","129.0932155","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 대룡 2길 3","부산광역시 금정구 노포동 613-3","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2884905","129.0891651","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 안뜰로 15번길 26","부산광역시 금정구 구서동 180-6","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2559139","129.0934613","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 남산로37번길 68","부산광역시 금정구 남산동 998-23","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2640445","129.0874868","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 동현로 28","부산광역시 금정구 부곡동 337-2","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.223014","129.0916361","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 중앙대로 2000-6","부산광역시 금정구 남산동 41-2","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2626165","129.0923196","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로 123-13","부산광역시 금정구 남산동 32-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2600411","129.0920029","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로101번길 15","부산광역시 금정구 남산동 5-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2579852","129.092495","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로 45","부산광역시 금정구 구서동 266-14","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.253878","129.0934221","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금단로 170","부산광역시 금정구 남산동 265-15","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2637963","129.0941299","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 오륜대로 10","부산광역시 금정구 부곡동 25-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2408852","129.0939491","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 기찰로102번길 60","부산광역시 금정구 부곡동 18-5","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2417312","129.0962996","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 윤산로 16","부산광역시 금정구 부곡동 232-13","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2352503","129.094002","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서부로 58","부산광역시 금정구 서동 147-63","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2183769","129.1006753","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서부로52번길 11","부산광역시 금정구 서동 163-65","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2183241","129.1014338","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 부산대학로38번길 77","부산광역시 금정구 장전동 382-20","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2346997","129.0878986","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 반송로388번길 9","부산광역시 금정구 서동 238-41","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.212501","129.1077489","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로57번길 9","부산광역시 금정구 서동 114-26","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.218522","129.1095342","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 부산대학로64번길 120","부산광역시 금정구 장전동 233-31","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2367275","129.0859033","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 중앙대로1945번길 50","부산광역시 금정구 구서동 816-11","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2580451","129.0884008","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서부곡로 14","부산광역시 금정구 부곡동 296-72","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2263183","129.0902405","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 동부곡로9번길 28","부산광역시 금정구 부곡동 287-19","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2269549","129.0932396","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 범어천로46번길 12","부산광역시 금정구 남산동 45-12","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2700594","129.0902651","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금강로 694","부산광역시 금정구 남산동 96-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2694324","129.0894227","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 중앙대로1778번길 33","부산광역시 금정구 부곡동 15-22","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2430203","129.0951288","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 학산로 8","부산광역시 금정구 남산동 120-8","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2642084","129.0913541","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 학산로 24","부산광역시 금정구 남산동 117-5","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2655496","129.0917534","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서부로76번길 22-1","부산광역시 금정구 서동 150-57","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2195232","129.1000503","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서명로11번안길 46","부산광역시 금정구 서동 282-57","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2110046","129.1036344","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서금로 121","부산광역시 금정구 금사동 산42","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2237179","129.1121198","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로87번길 10","부산광역시 금정구 금사동 370-3","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2208313","129.1116716","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서동로103번길 45","부산광역시 금정구 서동 161-72","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2181809","129.0997127","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 삼차로 2","부산광역시 금정구 부곡동 767-62","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2184863","129.0931143","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서동로73번길 31","부산광역시 금정구 부곡동 736-101","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2180723","129.0949573","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서동중심로51번길 5-20","부산광역시 금정구 서동 297-180","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2126014","129.1028059","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 금사로14","부산광역시 금정구 서동 204-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2152832","129.1067447","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 중군진로 33","부산광역시 금정구 서동 235-1","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2128093","129.1084684","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서동중심로 33","부산광역시 금정구 서동 297-446","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2128712","129.1044951","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 서동로186번길 21","부산광역시 금정구 서동 209-18","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2134612","129.1062189","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 오시게로 72-3","부산광역시 금정구 부곡동 329-41","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2237252","129.0888605","2020-08-12","3350000","-"
"부산광역시 금정구청","부산광역시 금정구 수림로75번길 42","부산광역시 금정구 장전동 134-12","생활방범","1","200","360도 전방면","30","2020-12","051-519-5731","35.2379387","129.0840187","2020-08-12","3350000","-"
"부산광역시 강서구","-","부산광역시 강서구 대저2동 1870-67","생활방범","1","200","대저2공원","30","2014-01","051-970-4135","35.18367812","128.9560038","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 명지동 23-1","생활방범","1","200","진목주차장 인근","30","2014-01","051-970-4135","35.11412936","128.9265685","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 명지동 3222","생활방범","1","200","명지새동네공원","30","2014-01","051-970-4135","35.10854086","128.931233","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 죽림동 1095","생활방범","1","200","가락생태공원","30","2014-01","051-970-4135","35.1923162","128.9040899","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 화전동 554-3","생활방범","1","200","화암공원","30","2014-01","051-970-4135","35.11056462","128.8775375","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 화전동 582-1","생활방범","1","200","화전공원","30","2014-01","051-970-4135","35.10561347","128.8791078","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 화전동 597-2","생활방범","1","200","화연공원","30","2014-01","051-970-4135","35.10230265","128.8794671","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 지사동 1180","생활방범","1","200","지사공원","30","2014-01","051-970-4135","35.15093204","128.8312942","2020-04-14","3360000","-"
"부산광역시 강서구","-","부산광역시 강서구 지사동 1189-7","생활방범","1","200","지사제2호어린이공원","30","2014-01","051-970-4135","35.14980533","128.8352117","2020-04-14","3360000","-"
